present,rt,correct,confidence
-1,79,1,0.918315432447711
-1,8,1,0.918315432447711
-1,25,1,0.918315432447711
-1,11,0,0.918315432447711
-1,15,1,0.918315432447711
-1,6,1,0.918315432447711
-1,4,1,0.918315432447711
-1,27,1,0.918315432447711
-1,17,1,0.918315432447711
-1,3,1,0.918315432447711
-1,9,1,0.918315432447711
-1,8,1,0.918315432447711
-1,41,1,0.918315432447711
-1,40,1,0.918315432447711
-1,14,1,0.918315432447711
-1,11,1,0.918315432447711
-1,22,1,0.918315432447711
-1,17,1,0.918315432447711
-1,8,1,0.918315432447711
-1,10,1,0.918315432447711
-1,14,1,0.918315432447711
-1,2,1,0.918315432447711
-1,24,1,0.918315432447711
-1,12,1,0.918315432447711
-1,33,1,0.918315432447711
-1,8,1,0.918315432447711
-1,5,0,0.918315432447711
-1,37,1,0.918315432447711
-1,19,1,0.918315432447711
-1,15,1,0.918315432447711
-1,9,0,0.918315432447711
-1,36,1,0.918315432447711
-1,9,1,0.918315432447711
-1,33,1,0.918315432447711
-1,32,1,0.918315432447711
-1,23,1,0.918315432447711
-1,5,1,0.918315432447711
-1,10,1,0.918315432447711
-1,18,1,0.918315432447711
-1,22,1,0.918315432447711
-1,8,1,0.918315432447711
-1,24,1,0.918315432447711
-1,14,1,0.918315432447711
-1,45,1,0.918315432447711
-1,7,1,0.918315432447711
-1,27,1,0.918315432447711
-1,7,1,0.918315432447711
-1,7,1,0.918315432447711
-1,12,1,0.918315432447711
-1,7,0,0.918315432447711
-1,5,1,0.918315432447711
-1,6,1,0.918315432447711
-1,2,1,0.918315432447711
-1,8,1,0.918315432447711
-1,11,1,0.918315432447711
-1,31,1,0.918315432447711
-1,20,1,0.918315432447711
-1,29,1,0.918315432447711
-1,28,1,0.918315432447711
-1,24,1,0.918315432447711
-1,11,1,0.918315432447711
-1,8,1,0.918315432447711
-1,7,1,0.918315432447711
-1,17,1,0.918315432447711
-1,28,1,0.918315432447711
-1,15,1,0.918315432447711
-1,7,1,0.918315432447711
-1,4,1,0.918315432447711
-1,4,1,0.918315432447711
-1,4,1,0.918315432447711
-1,4,1,0.918315432447711
-1,20,1,0.918315432447711
-1,5,1,0.918315432447711
-1,11,1,0.918315432447711
-1,26,1,0.918315432447711
-1,10,1,0.918315432447711
-1,2,0,0.918315432447711
-1,5,1,0.918315432447711
-1,16,1,0.918315432447711
-1,3,1,0.918315432447711
-1,11,1,0.918315432447711
-1,12,1,0.918315432447711
-1,62,1,0.918315432447711
-1,15,1,0.918315432447711
-1,26,1,0.918315432447711
-1,19,1,0.918315432447711
-1,33,1,0.918315432447711
-1,26,1,0.918315432447711
-1,5,1,0.918315432447711
-1,4,1,0.918315432447711
-1,28,1,0.918315432447711
-1,11,1,0.918315432447711
-1,8,1,0.918315432447711
-1,12,1,0.918315432447711
-1,8,1,0.918315432447711
-1,6,1,0.918315432447711
-1,10,1,0.918315432447711
-1,5,1,0.918315432447711
-1,8,1,0.918315432447711
-1,6,1,0.918315432447711
-1,7,1,0.918315432447711
-1,15,1,0.918315432447711
-1,30,1,0.918315432447711
-1,17,1,0.918315432447711
-1,33,1,0.918315432447711
-1,9,1,0.918315432447711
-1,24,1,0.918315432447711
-1,14,1,0.918315432447711
-1,17,1,0.918315432447711
-1,15,1,0.918315432447711
-1,9,1,0.918315432447711
-1,14,0,0.918315432447711
-1,15,1,0.918315432447711
-1,71,1,0.918315432447711
-1,5,1,0.918315432447711
-1,17,1,0.918315432447711
-1,29,1,0.918315432447711
-1,8,1,0.918315432447711
-1,6,1,0.918315432447711
-1,4,1,0.918315432447711
-1,6,1,0.918315432447711
-1,6,1,0.918315432447711
-1,7,1,0.918315432447711
-1,16,1,0.918315432447711
-1,13,1,0.918315432447711
-1,7,1,0.918315432447711
-1,3,1,0.918315432447711
-1,20,1,0.918315432447711
-1,9,0,0.918315432447711
-1,20,1,0.918315432447711
-1,8,1,0.918315432447711
-1,36,1,0.918315432447711
-1,45,1,0.918315432447711
-1,17,1,0.918315432447711
-1,8,1,0.918315432447711
-1,10,0,0.918315432447711
-1,6,1,0.918315432447711
-1,14,1,0.918315432447711
-1,41,1,0.918315432447711
-1,19,1,0.918315432447711
-1,6,1,0.918315432447711
-1,6,1,0.918315432447711
-1,13,1,0.918315432447711
-1,6,1,0.918315432447711
-1,44,1,0.918315432447711
-1,20,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,28,1,0.918315432447711
-1,5,1,0.918315432447711
-1,43,1,0.918315432447711
-1,31,1,0.918315432447711
-1,9,1,0.918315432447711
-1,7,1,0.918315432447711
-1,12,1,0.918315432447711
-1,23,0,0.918315432447711
-1,19,1,0.918315432447711
-1,26,1,0.918315432447711
-1,9,1,0.918315432447711
-1,22,1,0.918315432447711
-1,15,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,13,1,0.918315432447711
-1,15,0,0.918315432447711
-1,10,1,0.918315432447711
-1,8,1,0.918315432447711
-1,24,1,0.918315432447711
-1,27,1,0.918315432447711
-1,4,1,0.918315432447711
-1,30,0,0.918315432447711
-1,26,1,0.918315432447711
-1,25,1,0.918315432447711
-1,21,1,0.918315432447711
-1,4,1,0.918315432447711
-1,7,1,0.918315432447711
-1,26,0,0.918315432447711
-1,23,1,0.918315432447711
-1,28,1,0.918315432447711
-1,10,1,0.918315432447711
-1,12,0,0.918315432447711
-1,23,1,0.918315432447711
-1,13,1,0.918315432447711
-1,7,1,0.918315432447711
-1,9,1,0.918315432447711
-1,10,1,0.918315432447711
-1,31,1,0.918315432447711
-1,32,1,0.918315432447711
-1,52,1,0.918315432447711
-1,24,1,0.918315432447711
-1,26,1,0.918315432447711
-1,38,1,0.918315432447711
-1,5,1,0.918315432447711
-1,19,1,0.918315432447711
-1,14,1,0.918315432447711
-1,13,1,0.918315432447711
-1,11,0,0.918315432447711
-1,62,1,0.918315432447711
-1,12,0,0.918315432447711
-1,9,1,0.918315432447711
-1,6,1,0.918315432447711
-1,2,1,0.918315432447711
-1,14,1,0.918315432447711
-1,15,1,0.918315432447711
-1,10,1,0.918315432447711
-1,14,0,0.918315432447711
-1,28,1,0.918315432447711
-1,31,1,0.918315432447711
-1,6,1,0.918315432447711
-1,8,1,0.918315432447711
-1,17,1,0.918315432447711
-1,4,1,0.918315432447711
-1,8,1,0.918315432447711
-1,6,0,0.918315432447711
-1,8,1,0.918315432447711
-1,4,1,0.918315432447711
-1,26,0,0.918315432447711
-1,3,1,0.918315432447711
-1,7,1,0.918315432447711
-1,3,1,0.918315432447711
-1,19,1,0.918315432447711
-1,11,1,0.918315432447711
-1,75,1,0.918315432447711
-1,4,1,0.918315432447711
-1,27,1,0.918315432447711
-1,14,1,0.918315432447711
-1,8,0,0.918315432447711
-1,59,1,0.918315432447711
-1,28,1,0.918315432447711
-1,4,1,0.918315432447711
-1,6,1,0.918315432447711
-1,19,1,0.918315432447711
-1,8,1,0.918315432447711
-1,7,1,0.918315432447711
-1,3,1,0.918315432447711
-1,3,1,0.918315432447711
-1,5,0,0.918315432447711
-1,5,1,0.918315432447711
-1,5,1,0.918315432447711
-1,48,1,0.918315432447711
-1,7,0,0.918315432447711
-1,10,1,0.918315432447711
-1,19,1,0.918315432447711
-1,5,1,0.918315432447711
-1,14,1,0.918315432447711
-1,3,1,0.918315432447711
-1,3,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,24,1,0.918315432447711
-1,11,1,0.918315432447711
-1,40,1,0.918315432447711
-1,25,1,0.918315432447711
-1,3,1,0.918315432447711
-1,28,1,0.918315432447711
-1,21,1,0.918315432447711
-1,2,1,0.918315432447711
-1,6,1,0.918315432447711
-1,40,1,0.918315432447711
-1,35,1,0.918315432447711
-1,10,1,0.918315432447711
-1,25,1,0.918315432447711
-1,7,1,0.918315432447711
-1,8,1,0.918315432447711
-1,14,1,0.918315432447711
-1,18,1,0.918315432447711
-1,51,0,0.918315432447711
-1,12,1,0.918315432447711
-1,18,1,0.918315432447711
-1,23,1,0.918315432447711
-1,15,1,0.918315432447711
-1,27,0,0.918315432447711
-1,32,1,0.918315432447711
-1,17,1,0.918315432447711
-1,11,1,0.918315432447711
-1,23,1,0.918315432447711
-1,4,1,0.918315432447711
-1,22,1,0.918315432447711
-1,21,1,0.918315432447711
-1,3,1,0.918315432447711
-1,12,1,0.918315432447711
-1,4,0,0.918315432447711
-1,7,1,0.918315432447711
-1,14,1,0.918315432447711
-1,6,1,0.918315432447711
-1,27,1,0.918315432447711
-1,33,1,0.918315432447711
-1,16,1,0.918315432447711
-1,3,1,0.918315432447711
-1,9,1,0.918315432447711
-1,3,1,0.918315432447711
-1,3,1,0.918315432447711
-1,13,1,0.918315432447711
-1,10,1,0.918315432447711
-1,4,1,0.918315432447711
-1,6,1,0.918315432447711
-1,10,1,0.918315432447711
-1,10,1,0.918315432447711
-1,9,1,0.918315432447711
-1,15,0,0.918315432447711
-1,11,1,0.918315432447711
-1,12,1,0.918315432447711
-1,59,1,0.918315432447711
-1,33,1,0.918315432447711
-1,5,1,0.918315432447711
-1,34,1,0.918315432447711
-1,3,1,0.918315432447711
-1,21,1,0.918315432447711
-1,9,1,0.918315432447711
-1,34,1,0.918315432447711
-1,7,1,0.918315432447711
-1,69,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,9,1,0.918315432447711
-1,29,1,0.918315432447711
-1,45,1,0.918315432447711
-1,47,1,0.918315432447711
-1,7,1,0.918315432447711
-1,11,1,0.918315432447711
-1,24,1,0.918315432447711
-1,29,1,0.918315432447711
-1,25,1,0.918315432447711
-1,16,1,0.918315432447711
-1,8,1,0.918315432447711
-1,18,1,0.918315432447711
-1,8,1,0.918315432447711
-1,22,1,0.918315432447711
-1,9,1,0.918315432447711
-1,9,1,0.918315432447711
-1,19,1,0.918315432447711
-1,16,1,0.918315432447711
-1,4,1,0.918315432447711
-1,5,1,0.918315432447711
-1,10,1,0.918315432447711
-1,41,1,0.918315432447711
-1,8,1,0.918315432447711
-1,83,0,0.918315432447711
-1,35,1,0.918315432447711
-1,9,1,0.918315432447711
-1,4,1,0.918315432447711
-1,55,1,0.918315432447711
-1,6,1,0.918315432447711
-1,15,0,0.918315432447711
-1,16,1,0.918315432447711
-1,24,1,0.918315432447711
-1,15,1,0.918315432447711
-1,6,1,0.918315432447711
-1,24,1,0.918315432447711
-1,6,0,0.918315432447711
-1,13,1,0.918315432447711
-1,12,1,0.918315432447711
-1,26,0,0.918315432447711
-1,22,1,0.918315432447711
-1,3,1,0.918315432447711
-1,44,1,0.918315432447711
-1,7,1,0.918315432447711
-1,9,1,0.918315432447711
-1,6,1,0.918315432447711
-1,39,1,0.918315432447711
-1,2,1,0.918315432447711
-1,26,1,0.918315432447711
-1,24,1,0.918315432447711
-1,13,1,0.918315432447711
-1,11,1,0.918315432447711
-1,32,1,0.918315432447711
-1,28,1,0.918315432447711
-1,5,1,0.918315432447711
-1,52,1,0.918315432447711
-1,42,1,0.918315432447711
-1,6,1,0.918315432447711
-1,5,1,0.918315432447711
-1,7,1,0.918315432447711
-1,39,1,0.918315432447711
-1,32,1,0.918315432447711
-1,16,0,0.918315432447711
-1,14,1,0.918315432447711
-1,8,1,0.918315432447711
-1,9,1,0.918315432447711
-1,9,1,0.918315432447711
-1,6,1,0.918315432447711
-1,55,1,0.918315432447711
-1,18,1,0.918315432447711
-1,17,1,0.918315432447711
-1,4,1,0.918315432447711
-1,20,1,0.918315432447711
-1,8,1,0.918315432447711
-1,5,1,0.918315432447711
-1,6,1,0.918315432447711
-1,9,1,0.918315432447711
-1,14,1,0.918315432447711
-1,9,1,0.918315432447711
-1,9,1,0.918315432447711
-1,16,1,0.918315432447711
-1,22,1,0.918315432447711
-1,11,1,0.918315432447711
-1,15,1,0.918315432447711
-1,8,1,0.918315432447711
-1,12,1,0.918315432447711
-1,27,1,0.918315432447711
-1,65,1,0.918315432447711
-1,15,1,0.918315432447711
-1,39,1,0.918315432447711
-1,33,1,0.918315432447711
-1,5,1,0.918315432447711
-1,9,1,0.918315432447711
-1,6,1,0.918315432447711
-1,2,1,0.918315432447711
-1,10,1,0.918315432447711
-1,28,1,0.918315432447711
-1,3,1,0.918315432447711
-1,19,1,0.918315432447711
-1,65,1,0.918315432447711
-1,18,1,0.918315432447711
-1,12,1,0.918315432447711
-1,7,1,0.918315432447711
-1,26,1,0.918315432447711
-1,25,1,0.918315432447711
-1,10,1,0.918315432447711
-1,5,1,0.918315432447711
-1,15,1,0.918315432447711
-1,25,1,0.918315432447711
-1,16,1,0.918315432447711
-1,20,1,0.918315432447711
-1,7,1,0.918315432447711
-1,7,1,0.918315432447711
-1,17,0,0.918315432447711
-1,13,1,0.918315432447711
-1,10,1,0.918315432447711
-1,16,0,0.918315432447711
-1,3,0,0.918315432447711
-1,26,1,0.918315432447711
-1,5,1,0.918315432447711
-1,65,1,0.918315432447711
-1,6,1,0.918315432447711
-1,11,1,0.918315432447711
-1,8,1,0.918315432447711
-1,15,1,0.918315432447711
-1,19,1,0.918315432447711
-1,5,1,0.918315432447711
-1,6,1,0.918315432447711
-1,6,1,0.918315432447711
-1,40,1,0.918315432447711
-1,8,0,0.918315432447711
-1,6,0,0.918315432447711
-1,13,1,0.918315432447711
-1,20,1,0.918315432447711
-1,14,1,0.918315432447711
-1,14,1,0.918315432447711
-1,5,1,0.918315432447711
-1,9,1,0.918315432447711
-1,5,1,0.918315432447711
-1,6,1,0.918315432447711
-1,37,1,0.918315432447711
-1,3,1,0.918315432447711
-1,39,1,0.918315432447711
-1,8,1,0.918315432447711
-1,11,1,0.918315432447711
-1,22,1,0.918315432447711
-1,16,1,0.918315432447711
-1,8,1,0.918315432447711
-1,14,1,0.918315432447711
-1,3,1,0.918315432447711
-1,7,1,0.918315432447711
-1,13,1,0.918315432447711
-1,4,1,0.918315432447711
-1,6,1,0.918315432447711
-1,10,1,0.918315432447711
-1,14,1,0.918315432447711
-1,28,1,0.918315432447711
-1,12,1,0.918315432447711
-1,9,1,0.918315432447711
-1,2,1,0.918315432447711
-1,11,1,0.918315432447711
-1,16,1,0.918315432447711
-1,22,1,0.918315432447711
-1,8,1,0.918315432447711
-1,14,1,0.918315432447711
-1,10,1,0.918315432447711
-1,7,1,0.918315432447711
-1,26,1,0.918315432447711
-1,7,1,0.918315432447711
-1,7,1,0.918315432447711
-1,20,0,0.918315432447711
-1,36,1,0.918315432447711
-1,4,0,0.918315432447711
-1,30,1,0.918315432447711
-1,38,1,0.918315432447711
-1,18,1,0.918315432447711
-1,12,1,0.918315432447711
-1,9,1,0.918315432447711
-1,6,1,0.918315432447711
-1,6,1,0.918315432447711
-1,12,1,0.918315432447711
-1,18,1,0.918315432447711
-1,29,1,0.918315432447711
-1,14,1,0.918315432447711
-1,33,1,0.918315432447711
-1,39,1,0.918315432447711
-1,15,1,0.918315432447711
-1,20,1,0.918315432447711
-1,46,1,0.918315432447711
-1,6,1,0.918315432447711
-1,9,1,0.918315432447711
-1,40,1,0.918315432447711
-1,16,0,0.918315432447711
-1,23,1,0.918315432447711
-1,3,1,0.918315432447711
-1,19,1,0.918315432447711
-1,12,1,0.918315432447711
-1,11,1,0.918315432447711
-1,6,1,0.918315432447711
-1,20,1,0.918315432447711
-1,30,1,0.918315432447711
-1,28,1,0.918315432447711
-1,11,1,0.918315432447711
-1,4,1,0.918315432447711
-1,11,1,0.918315432447711
-1,8,1,0.918315432447711
-1,6,1,0.918315432447711
-1,3,1,0.918315432447711
-1,20,1,0.918315432447711
-1,16,1,0.918315432447711
-1,12,1,0.918315432447711
-1,21,1,0.918315432447711
-1,3,1,0.918315432447711
-1,11,1,0.918315432447711
-1,43,1,0.918315432447711
-1,3,1,0.918315432447711
-1,7,1,0.918315432447711
-1,11,1,0.918315432447711
-1,5,1,0.918315432447711
-1,17,1,0.918315432447711
-1,11,1,0.918315432447711
-1,11,1,0.918315432447711
-1,31,1,0.918315432447711
-1,23,1,0.918315432447711
-1,11,1,0.918315432447711
-1,10,1,0.918315432447711
-1,9,1,0.918315432447711
-1,31,1,0.918315432447711
-1,11,1,0.918315432447711
-1,21,1,0.918315432447711
-1,8,1,0.918315432447711
-1,21,1,0.918315432447711
-1,8,0,0.918315432447711
-1,11,1,0.918315432447711
-1,31,1,0.918315432447711
-1,29,1,0.918315432447711
-1,7,1,0.918315432447711
-1,11,1,0.918315432447711
-1,14,1,0.918315432447711
-1,27,1,0.918315432447711
-1,29,1,0.918315432447711
-1,5,1,0.918315432447711
-1,48,1,0.918315432447711
-1,6,1,0.918315432447711
-1,20,1,0.918315432447711
-1,3,1,0.918315432447711
-1,4,1,0.918315432447711
-1,8,1,0.918315432447711
-1,11,1,0.918315432447711
-1,19,1,0.918315432447711
-1,45,1,0.918315432447711
-1,15,1,0.918315432447711
-1,2,1,0.918315432447711
-1,11,1,0.918315432447711
-1,10,1,0.918315432447711
-1,11,1,0.918315432447711
-1,18,1,0.918315432447711
-1,13,1,0.918315432447711
-1,4,1,0.918315432447711
-1,4,1,0.918315432447711
-1,8,1,0.918315432447711
-1,14,1,0.918315432447711
-1,15,1,0.918315432447711
-1,17,1,0.918315432447711
-1,25,1,0.918315432447711
-1,42,1,0.918315432447711
-1,41,1,0.918315432447711
-1,38,1,0.918315432447711
-1,4,1,0.918315432447711
-1,28,1,0.918315432447711
-1,7,1,0.918315432447711
-1,51,1,0.918315432447711
-1,11,1,0.918315432447711
-1,25,1,0.918315432447711
-1,28,1,0.918315432447711
-1,7,1,0.918315432447711
-1,8,1,0.918315432447711
-1,7,1,0.918315432447711
-1,13,1,0.918315432447711
-1,3,1,0.918315432447711
-1,5,1,0.918315432447711
-1,20,1,0.918315432447711
-1,52,1,0.918315432447711
-1,15,1,0.918315432447711
-1,25,1,0.918315432447711
-1,7,0,0.918315432447711
-1,44,1,0.918315432447711
-1,30,1,0.918315432447711
-1,20,1,0.918315432447711
-1,9,1,0.918315432447711
-1,21,1,0.918315432447711
-1,32,1,0.918315432447711
-1,2,1,0.918315432447711
-1,13,0,0.918315432447711
-1,16,1,0.918315432447711
-1,25,1,0.918315432447711
-1,72,1,0.918315432447711
-1,12,1,0.918315432447711
-1,29,1,0.918315432447711
-1,13,1,0.918315432447711
-1,22,1,0.918315432447711
-1,9,1,0.918315432447711
-1,19,1,0.918315432447711
-1,55,1,0.918315432447711
-1,3,1,0.918315432447711
-1,41,1,0.918315432447711
-1,6,1,0.918315432447711
-1,42,1,0.918315432447711
-1,47,1,0.918315432447711
-1,16,1,0.918315432447711
-1,11,1,0.918315432447711
-1,11,1,0.918315432447711
-1,11,1,0.918315432447711
-1,18,1,0.918315432447711
-1,14,1,0.918315432447711
-1,27,1,0.918315432447711
-1,26,1,0.918315432447711
-1,21,1,0.918315432447711
-1,34,1,0.918315432447711
-1,4,1,0.918315432447711
-1,20,1,0.918315432447711
-1,4,1,0.918315432447711
-1,10,1,0.918315432447711
-1,34,1,0.918315432447711
-1,10,1,0.918315432447711
-1,7,1,0.918315432447711
-1,2,1,0.918315432447711
-1,22,1,0.918315432447711
-1,14,1,0.918315432447711
-1,21,1,0.918315432447711
-1,3,1,0.918315432447711
-1,5,1,0.918315432447711
-1,25,1,0.918315432447711
-1,4,1,0.918315432447711
-1,9,1,0.918315432447711
-1,3,1,0.918315432447711
-1,8,1,0.918315432447711
-1,6,1,0.918315432447711
-1,42,1,0.918315432447711
-1,14,1,0.918315432447711
-1,15,1,0.918315432447711
-1,16,1,0.918315432447711
-1,13,0,0.918315432447711
-1,17,1,0.918315432447711
-1,9,1,0.918315432447711
-1,12,1,0.918315432447711
-1,13,1,0.918315432447711
-1,13,0,0.918315432447711
-1,16,1,0.918315432447711
-1,19,1,0.918315432447711
-1,23,1,0.918315432447711
-1,12,1,0.918315432447711
-1,4,0,0.918315432447711
-1,6,1,0.918315432447711
-1,25,1,0.918315432447711
-1,9,1,0.918315432447711
-1,9,1,0.918315432447711
-1,87,1,0.918315432447711
-1,31,1,0.918315432447711
-1,9,1,0.918315432447711
-1,28,1,0.918315432447711
-1,4,1,0.918315432447711
-1,26,1,0.918315432447711
-1,28,1,0.918315432447711
-1,31,1,0.918315432447711
-1,10,1,0.918315432447711
-1,14,1,0.918315432447711
-1,17,1,0.918315432447711
-1,16,1,0.918315432447711
-1,5,1,0.918315432447711
-1,30,1,0.918315432447711
-1,7,1,0.918315432447711
-1,17,1,0.918315432447711
-1,21,1,0.918315432447711
-1,16,1,0.918315432447711
-1,9,1,0.918315432447711
-1,30,1,0.918315432447711
-1,4,1,0.918315432447711
-1,19,1,0.918315432447711
-1,45,1,0.918315432447711
-1,8,1,0.918315432447711
-1,52,1,0.918315432447711
-1,44,1,0.918315432447711
-1,11,1,0.918315432447711
-1,8,1,0.918315432447711
-1,25,1,0.918315432447711
-1,4,1,0.918315432447711
-1,18,1,0.918315432447711
-1,28,1,0.918315432447711
-1,7,1,0.918315432447711
-1,16,1,0.918315432447711
-1,12,1,0.918315432447711
-1,5,1,0.918315432447711
-1,10,1,0.918315432447711
-1,16,1,0.918315432447711
-1,12,1,0.918315432447711
-1,18,1,0.918315432447711
-1,34,1,0.918315432447711
-1,14,1,0.918315432447711
-1,32,1,0.918315432447711
-1,3,1,0.918315432447711
-1,7,1,0.918315432447711
-1,10,1,0.918315432447711
-1,11,1,0.918315432447711
-1,11,1,0.918315432447711
-1,25,1,0.918315432447711
-1,24,1,0.918315432447711
-1,2,1,0.918315432447711
-1,9,1,0.918315432447711
-1,12,1,0.918315432447711
-1,8,1,0.918315432447711
-1,9,1,0.918315432447711
-1,10,1,0.918315432447711
-1,15,1,0.918315432447711
-1,9,1,0.918315432447711
-1,100,1,0.918315432447711
-1,10,1,0.918315432447711
-1,17,1,0.918315432447711
-1,15,1,0.918315432447711
-1,5,1,0.918315432447711
-1,8,0,0.918315432447711
-1,6,1,0.918315432447711
-1,29,1,0.918315432447711
-1,44,1,0.918315432447711
-1,12,1,0.918315432447711
-1,4,0,0.918315432447711
-1,2,1,0.918315432447711
-1,38,1,0.918315432447711
-1,6,1,0.918315432447711
-1,23,1,0.918315432447711
-1,19,1,0.918315432447711
-1,5,1,0.918315432447711
-1,66,1,0.918315432447711
-1,9,1,0.918315432447711
-1,28,1,0.918315432447711
-1,20,1,0.918315432447711
-1,5,0,0.918315432447711
-1,9,1,0.918315432447711
-1,19,1,0.918315432447711
-1,40,1,0.918315432447711
-1,12,1,0.918315432447711
-1,9,1,0.918315432447711
-1,23,1,0.918315432447711
-1,14,0,0.918315432447711
-1,32,1,0.918315432447711
-1,3,1,0.918315432447711
-1,21,1,0.918315432447711
-1,15,1,0.918315432447711
-1,35,1,0.918315432447711
-1,20,1,0.918315432447711
-1,6,1,0.918315432447711
-1,2,1,0.918315432447711
-1,7,1,0.918315432447711
-1,25,1,0.918315432447711
-1,15,1,0.918315432447711
-1,29,1,0.918315432447711
-1,68,1,0.918315432447711
-1,7,1,0.918315432447711
-1,24,1,0.918315432447711
-1,6,1,0.918315432447711
-1,83,1,0.918315432447711
-1,18,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,6,1,0.918315432447711
-1,6,1,0.918315432447711
-1,2,1,0.918315432447711
-1,5,1,0.918315432447711
-1,16,1,0.918315432447711
-1,22,1,0.918315432447711
-1,8,0,0.918315432447711
-1,4,1,0.918315432447711
-1,26,0,0.918315432447711
-1,40,0,0.918315432447711
-1,13,1,0.918315432447711
-1,11,0,0.918315432447711
-1,10,1,0.918315432447711
-1,6,1,0.918315432447711
-1,23,1,0.918315432447711
-1,5,1,0.918315432447711
-1,4,0,0.918315432447711
-1,8,1,0.918315432447711
-1,28,1,0.918315432447711
-1,21,1,0.918315432447711
-1,16,1,0.918315432447711
-1,27,1,0.918315432447711
-1,20,1,0.918315432447711
-1,38,1,0.918315432447711
-1,9,1,0.918315432447711
-1,15,1,0.918315432447711
-1,5,0,0.918315432447711
-1,49,1,0.918315432447711
-1,3,1,0.918315432447711
-1,8,0,0.918315432447711
-1,6,1,0.918315432447711
-1,13,1,0.918315432447711
-1,45,1,0.918315432447711
-1,33,1,0.918315432447711
-1,11,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,6,1,0.918315432447711
-1,14,1,0.918315432447711
-1,33,1,0.918315432447711
-1,3,1,0.918315432447711
-1,15,1,0.918315432447711
-1,10,0,0.918315432447711
-1,9,1,0.918315432447711
-1,3,1,0.918315432447711
-1,23,1,0.918315432447711
-1,7,1,0.918315432447711
-1,18,0,0.918315432447711
-1,14,1,0.918315432447711
-1,6,1,0.918315432447711
-1,3,1,0.918315432447711
-1,15,1,0.918315432447711
-1,9,1,0.918315432447711
-1,5,1,0.918315432447711
-1,72,1,0.918315432447711
-1,15,1,0.918315432447711
-1,31,1,0.918315432447711
-1,9,1,0.918315432447711
-1,19,1,0.918315432447711
-1,9,1,0.918315432447711
-1,22,1,0.918315432447711
-1,23,1,0.918315432447711
-1,12,0,0.918315432447711
-1,16,1,0.918315432447711
-1,8,1,0.918315432447711
-1,4,1,0.918315432447711
-1,7,1,0.918315432447711
-1,23,1,0.918315432447711
-1,8,1,0.918315432447711
-1,9,1,0.918315432447711
-1,16,1,0.918315432447711
-1,66,1,0.918315432447711
-1,10,1,0.918315432447711
-1,30,1,0.918315432447711
-1,4,1,0.918315432447711
-1,10,1,0.918315432447711
-1,7,1,0.918315432447711
-1,9,1,0.918315432447711
-1,11,1,0.918315432447711
-1,10,1,0.918315432447711
-1,26,1,0.918315432447711
-1,35,1,0.918315432447711
-1,16,1,0.918315432447711
-1,9,1,0.918315432447711
-1,19,1,0.918315432447711
-1,16,1,0.918315432447711
-1,11,1,0.918315432447711
-1,17,1,0.918315432447711
-1,20,1,0.918315432447711
-1,24,0,0.918315432447711
-1,12,1,0.918315432447711
-1,12,1,0.918315432447711
-1,21,0,0.918315432447711
-1,11,1,0.918315432447711
-1,15,1,0.918315432447711
-1,50,1,0.918315432447711
-1,10,1,0.918315432447711
-1,26,0,0.918315432447711
-1,40,1,0.918315432447711
-1,32,1,0.918315432447711
-1,13,1,0.918315432447711
-1,16,1,0.918315432447711
-1,7,1,0.918315432447711
-1,28,1,0.918315432447711
-1,8,0,0.918315432447711
-1,16,1,0.918315432447711
-1,5,1,0.918315432447711
-1,25,1,0.918315432447711
-1,9,1,0.918315432447711
-1,27,1,0.918315432447711
-1,27,1,0.918315432447711
-1,30,1,0.918315432447711
-1,23,1,0.918315432447711
-1,19,1,0.918315432447711
-1,13,1,0.918315432447711
-1,8,1,0.918315432447711
-1,31,1,0.918315432447711
-1,55,1,0.918315432447711
-1,2,0,0.918315432447711
-1,31,1,0.918315432447711
-1,15,1,0.918315432447711
-1,37,1,0.918315432447711
-1,17,0,0.918315432447711
-1,12,1,0.918315432447711
-1,7,1,0.918315432447711
-1,8,1,0.918315432447711
-1,52,1,0.918315432447711
-1,26,1,0.918315432447711
-1,17,0,0.918315432447711
-1,17,1,0.918315432447711
-1,24,1,0.918315432447711
-1,13,1,0.918315432447711
-1,4,1,0.918315432447711
-1,10,1,0.918315432447711
-1,7,1,0.918315432447711
-1,5,1,0.918315432447711
-1,12,1,0.918315432447711
-1,20,1,0.918315432447711
-1,15,1,0.918315432447711
-1,15,1,0.918315432447711
-1,7,1,0.918315432447711
-1,2,1,0.918315432447711
-1,25,1,0.918315432447711
-1,18,1,0.918315432447711
-1,12,1,0.918315432447711
-1,10,1,0.918315432447711
-1,22,1,0.918315432447711
-1,11,1,0.918315432447711
-1,3,1,0.918315432447711
-1,19,1,0.918315432447711
-1,12,1,0.918315432447711
-1,18,1,0.918315432447711
-1,18,1,0.918315432447711
-1,9,1,0.918315432447711
-1,20,1,0.918315432447711
