subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,2.59914266346256,1,0.734043574023065,0
1,-1,2.34857282605187,1,0.770004104561933,0
1,-1,2.11954943820776,1,0.742172814868321,0
1,-1,2.46416737410675,0,0.791584741030801,0
1,-1,3.06047941939387,1,0.788735396217485,0
1,-1,2.46703429589475,1,0.788735396217485,0
1,-1,1.95439404146985,1,0.770004104561933,0
1,-1,4.41899670351136,1,0.738870782201404,0
1,-1,1.37034137747059,0,0.865663765638656,0
1,-1,5.64552772762471,1,0.765407251839376,0
1,-1,3.60409485087731,1,0.811497318317465,0
1,-1,3.05830973048446,1,0.768478871008461,0
1,-1,2.68189730697433,1,0.830043964130887,0
1,-1,3.27997427335026,1,0.746903348790229,0
1,-1,2.33991871263807,1,0.819123142939637,0
1,-1,2.77715638659975,1,0.801045310225868,0
1,-1,2.3148213199978,1,0.795658291982346,0
1,-1,3.76989305371874,1,0.799672373232382,0
1,-1,2.84446504772917,1,0.762471534795611,0
1,-1,2.34121292972076,1,0.812808184258629,0
1,-1,2.96247616137917,1,0.775876932412478,0
1,-1,2.95914835600683,1,0.775876932412478,0
1,-1,1.41720591974492,0,0.837070132014344,0
1,-1,2.05641240909898,1,0.7563577437357,0
1,-1,3.6128555275905,1,0.746903348790229,0
1,-1,3.06316086484749,1,0.801045310225868,0
1,-1,2.29698219760604,1,0.742172814868321,0
1,-1,4.47794114485177,1,0.780172238303562,0
1,-1,3.08049757529837,1,0.768478871008461,0
1,-1,2.79017551756257,1,0.740525210671955,0
1,-1,1.80793776737529,1,0.795658291982346,0
1,-1,1.58409702446402,1,0.742172814868321,0
1,-1,2.5556241294355,1,0.812808184258629,0
1,-1,1.80414134706823,1,0.795658291982346,0
1,-1,1.8728349321914,1,0.742172814868321,0
1,-1,1.73609079700916,1,0.807663190885735,0
1,-1,7.52983971669171,1,0.807522474372582,0
1,-1,2.03292671815955,1,0.819123142939637,0
1,-1,1.54181427557124,1,0.7563577437357,0
1,-1,2.54586593288829,0,0.773033382972784,0
1,-1,1.97264077606391,1,0.770004104561933,0
1,-1,2.98734335085457,1,0.768478871008461,0
1,-1,2.38141778084912,1,0.788735396217485,0
1,-1,2.17419536466775,0,0.900902334834172,0
1,-1,3.44957380848655,1,0.781642326143735,0
1,-1,3.11249317844424,1,0.794257728487447,0
1,-1,3.6722330433577,1,0.806324880643635,0
1,-1,2.83467695017046,1,0.775876932412478,0
1,-1,4.08636704428988,1,0.774379233240137,0
1,-1,1.31794193415604,0,0.820392715354005,0
1,-1,2.94437869668745,1,0.781642326143735,0
1,-1,2.33599703886703,1,0.7563577437357,0
1,-1,3.09888004235777,1,0.794257728487447,0
1,-1,1.85725102965548,1,0.7563577437357,0
1,-1,2.00378206527904,1,0.783105315984053,0
1,-1,3.3842563884174,0,0.84821915366089,0
1,-1,2.85687434543301,1,0.762471534795611,0
1,-1,3.19237972128903,1,0.794257728487447,0
1,-1,3.07679236332366,1,0.788735396217485,0
1,-1,2.60673218730316,1,0.801045310225868,0
1,-1,1.70038726431708,1,0.7563577437357,0
1,-1,2.37959675123984,1,0.807663190885735,0
1,-1,2.92687582903444,1,0.768478871008461,0
1,-1,3.74416468860659,1,0.787300067539794,0
1,-1,7.94884117773234,0,0.848335705589481,0
1,-1,4.26979415267165,1,0.753176962465542,0
1,-1,4.03147904161513,1,0.760911858940051,0
